author	publication_year	title	subject_topic
Bremer, Robert (1777-1844)	1824	Testamentet, eller wisheten efter närwarande naturförhållande, gifwet till regel för menniskans handlingar, för att återföra henne till sina förlorade fullkomligheter, af Robert Bremer. Åbo. Tryckt hos Christ. Ludw. Hjelt. =1. 1824.=	NA
Bring, Ebbe Samuel (1785-1855)	1817	Grunderna till swenska civil-lagfarenheten, uti systematisk ordning; af Ebbe Samuel Bring. Lund. Tryckt uti Berlingska boktryckeriet. =1. 1817.=	NA
Broocman, Carl Gustaf (1747-1770)	1770	Norrköpings stads historia./(Carl G. Broocman.) Upsala, tryckt hos Johan Edman, kongl. acad. boktr. =1. 1770.=	NA
Broocman, Carl Ulric (1783-1812)	1807	Berättelse om Tysklands undervisningsverk ifrån dess äldsta intill närvarande tider. Med kongl. maj:ts aller nådigste tillstånd utgifven af Carl Ulric Broocman. Stockholm, tryckt hos C.F. Marquard. =1-2. 1807-1808.=	NA
Broocman, Carl Ulric (1783-1812)	1808	Berättelse om Tysklands undervisningsverk ifrån dess äldsta intill närvarande tider. Med kongl. maj:ts aller nådigste tillstånd utgifven af Carl Ulric Broocman. Stockholm, tryckt hos C.F. Marquard. =1-2. 1807-1808.=	NA
Broocman, Reinerus (1677-1738)	1736	=Hus-hålds-bok. Norrköping. 1-2. 1736- 1739.=	Lantbruk;Jordbrukslära;Växtodling;Husdjur;Lantbruksekonomi;Skogsbruk
Broocman, Reinerus (1677-1738)	1739	=Hus-hålds-bok. Norrköping. 1-2. 1736- 1739.=	Lantbruk;Bergsbruk;Jakt;Fiske;Livsmedel;Botanik
Brooke, Frances (1724-1789)	1796	Emilie Montagues historia. Af Brooke. Öfversättning ifrån fransyskan af Carl Lybecker. Stockholm, tryckt hos Henrik A. Nordström. =1. 1796.=	NA
Brooke, Henry (1703-1783)	1797	Menniskjo-hjertats, eller Juliette Grenvilles historia. =Anon.= Öfversatt av Leonh. Joh. Chenon. Andra uplagan. Nyköping, Petter Winge. =1-2. 1797.=	NA
Brooke, Henry (1703-1783)	1797	Menniskjo-hjertats, eller Juliette Grenvilles historia. =Anon.= Öfversatt av Leonh. Joh. Chenon. Andra uplagan. Nyköping, Petter Winge. =1-2. 1797.=	NA
Brunjeansson, Carl Johan (1739-1785)	1764	Fabler och sagor. =Anon.= Götheborg. Trykt hos Johan Georg Lange, jun. =1. 1764.=	NA
Brunkman, Carl (1734-1781)	1767	Förberedelse til en swensk grammatica./(Carl Brunkman.) Stockholm, tryckt i kongl. finska boktryckeriet. =1-2. 1767.=	NA
Brunkman, Carl (1734-1781)	1768	Utkast til swenska ämbetsmanna-historien. =Anon.= Norrköping, tryckt hos Johan Benjamin Blume. =1. 1768.=	Nationalekonomi;Ekonomiska förhållanden
Bruun, Malthe Conrad (1775-1826)	1820	Jerusalems skomakares resor i månen. Öfversättning. =Anon.= Stockholm, tryckte hos Johan Imnelius. =1-2. 1820.=	NA
Bruun, Malthe Conrad (1775-1826)	1820	Jerusalems skomakares resor i månen. Öfversättning. =Anon.= Stockholm, tryckte hos Johan Imnelius. =1-2. 1820.=	NA
Bruzelius, Magnus (1786-1855)	1817	Swerges historia för ungdom. Af M. Bruzelius ... =Lund. 1-3. 1817-1827.=	NA
Bruzelius, Magnus (1786-1855)	1821	Swerges historia för ungdom. Af M. Bruzelius ... =Lund. 1-3. 1817-1827.=	NA
Bunth, Christopher Daniel (1761-1831)	1813	Försök til anmärkningar öfver fransyska och svenska språken, innehållande utkast til praktisk fransysk grammatik, jemförd med den svenska./(Chr. Dan. Bunth.) På författarens bekostnad. Lund. Tryckt uti Berlingska boktryckeriet. =1-2	NA
Bunth, Christopher Daniel (1761-1831)	1814	Försök til anmärkningar öfver fransyska och svenska språken, innehållande utkast til praktisk fransysk grammatik, jemförd med den svenska./(Chr. Dan. Bunth.) På författarens bekostnad. Lund. Tryckt uti Berlingska boktryckeriet. =1-2	NA
Bunyan, John (1628-1688)	1727	Kristens resa	NA
Bunyan, John (1628-1688)	1748	Kristens resa	NA
Bülow, Adam Heinrich Dietrich Von (1757-1807)	1816	Gustaf II Adolf i Tyskland. Desz fälttogs kritiska historia. Af von Bülow, författare till Nya krigs-systemets esprit. Öfwersatt från tyskan af C.G. Sjöstén ... Med kopparstick. Örebro. Trykt hos N.M. Lindh. =1-2. 1816.=	NA
Büsching, Anton Friedrich (1724-1793)	1788	Konungens af Preuszen Fredric II caractere, författad af doct. Ant. Fred. Büsching ... jämte åtskillige afhandlingar och handlingar, rörande förenämnde konung. Öfwersätning. Stockholm, tryckt hos And. J. [3:] Jac. Nordström. =1-3. 1788	NA
Büsching, Anton Friedrich (1724-1793)	1788	Konungens af Preuszen Fredric II caractere, författad af doct. Ant. Fred. Büsching ... jämte åtskillige afhandlingar och handlingar, rörande förenämnde konung. Öfwersätning. Stockholm, tryckt hos And. J. [3:] Jac. Nordström. =1-3. 1788	NA
Büsching, Anton Friedrich (1724-1793)	1789	Konungens af Preuszen Fredric II caractere, författad af doct. Ant. Fred. Büsching ... jämte åtskillige afhandlingar och handlingar, rörande förenämnde konung. Öfwersätning. Stockholm, tryckt hos And. J. [3:] Jac. Nordström. =1-3. 1788	NA
Båld, Anders (1679-1751)	1769	Hand-postilla, eller Kortta betraktelser öfwer de årliga sön- och högtids-dagars epistlar och evangelier	NA
Böcker, Carl Christian (1786-1841)	1829	Om skogars skötsel i Norden. En skrift, författad i anledning af den prisfråga hans majestät konungen af Sverige uppgifvit, om den för Sverige mest tjenliga hushållning med rikets skogar; af C.C. Böcker ... Åbo. Hos Christ. Ludv. Hjelt	Skogsbruk
Caesar, Gajus Julius	1827	C. Jul. Caesars Kommentarier öfwer galliska, borgerliga, alexandrinska, afrikanska och spanska kriget. Öfwersättning af Johan Wilhelm Tullberg. =Göteborg. 1-2. 1827.=	NA
Caesar, Gajus Julius	1827	C. Jul. Caesars Kommentarier öfwer galliska, borgerliga, alexandrinska, afrikanska och spanska kriget. Öfwersättning af Johan Wilhelm Tullberg. =Göteborg. 1-2. 1827.=	NA
Calonius, Matthias (1737-1817)	1829	Matthiæ Calonii Opera omnia. Denuo edidit Adolphus Iwarus Arwidsson. Holmiae, excudebant P.A. Norstedt & filii. =1. 1829.=	NA
Campan, Jeanne-louise-henriette (1752-1822)	1825	Anteckningar rörande drottning Marie Antoinettes af Frankrike och Navarra enskilda lefnad af fru Campan ... ordnade, utgifna och med tillägg försedda af F.C. Barrière. Öfversättning. Mariefred. Collin & comp. =1-4. 1825.=	NA
Campan, Jeanne-louise-henriette (1752-1822)	1825	Anteckningar rörande drottning Marie Antoinettes af Frankrike och Navarra enskilda lefnad af fru Campan ... ordnade, utgifna och med tillägg försedda af F.C. Barrière. Öfversättning. Mariefred. Collin & comp. =1-4. 1825.=	NA
Campan, Jeanne-louise-henriette (1752-1822)	1825	Anteckningar rörande drottning Marie Antoinettes af Frankrike och Navarra enskilda lefnad af fru Campan ... ordnade, utgifna och med tillägg försedda af F.C. Barrière. Öfversättning. Mariefred. Collin & comp. =1-4. 1825.=	NA
Campan, Jeanne-louise-henriette (1752-1822)	1825	Anteckningar rörande drottning Marie Antoinettes af Frankrike och Navarra enskilda lefnad af fru Campan ... ordnade, utgifna och med tillägg försedda af F.C. Barrière. Öfversättning. Mariefred. Collin & comp. =1-4. 1825.=	NA
Campe, Joachim Heinrich (1746-1818)	1828	Nyare geografiskt bibliotek för ungdom, eller Samling af intressanta resbeskrifningar, till den uppväxande ungdomens nytta och nöje, af J.H. Campe. Öfversättning. Stockholm. På Ludvig Öbergs förlag. (Stockholm, Elméns och Granbergs tryckeri.	NA
Campe, Joachim Heinrich (1746-1818)	1829	Nyare geografiskt bibliotek för ungdom, eller Samling af intressanta resbeskrifningar, till den uppväxande ungdomens nytta och nöje, af J.H. Campe. Öfversättning. Stockholm. På Ludvig Öbergs förlag. (Stockholm, Elméns och Granbergs tryckeri.	NA
Campe, Joachim Heinrich (1746-1818)	1810	Nytt geografiskt bibliotek för ungdom, eller Samling af intressanta resbeskrifningar, till den uppväxande ungdomens nytta och nöje, af J.H. Campe. Öfversättning af J.P. Wåhlin. Örebro, tryckt hos N.M. Lindh. =1-8. 1810-1814.=	NA
Campe, Joachim Heinrich (1746-1818)	1810	Nytt geografiskt bibliotek för ungdom, eller Samling af intressanta resbeskrifningar, till den uppväxande ungdomens nytta och nöje, af J.H. Campe. Öfversättning af J.P. Wåhlin. Örebro, tryckt hos N.M. Lindh. =1-8. 1810-1814.=	NA
Campe, Joachim Heinrich (1746-1818)	1811	Nytt geografiskt bibliotek för ungdom, eller Samling af intressanta resbeskrifningar, till den uppväxande ungdomens nytta och nöje, af J.H. Campe. Öfversättning af J.P. Wåhlin. Örebro, tryckt hos N.M. Lindh. =1-8. 1810-1814.=	NA
Campe, Joachim Heinrich (1746-1818)	1811	Nytt geografiskt bibliotek för ungdom, eller Samling af intressanta resbeskrifningar, till den uppväxande ungdomens nytta och nöje, af J.H. Campe. Öfversättning af J.P. Wåhlin. Örebro, tryckt hos N.M. Lindh. =1-8. 1810-1814.=	NA
Campe, Joachim Heinrich (1746-1818)	1812	Nytt geografiskt bibliotek för ungdom, eller Samling af intressanta resbeskrifningar, till den uppväxande ungdomens nytta och nöje, af J.H. Campe. Öfversättning af J.P. Wåhlin. Örebro, tryckt hos N.M. Lindh. =1-8. 1810-1814.=	NA
Campe, Joachim Heinrich (1746-1818)	1813	Nytt geografiskt bibliotek för ungdom, eller Samling af intressanta resbeskrifningar, till den uppväxande ungdomens nytta och nöje, af J.H. Campe. Öfversättning af J.P. Wåhlin. Örebro, tryckt hos N.M. Lindh. =1-8. 1810-1814.=	NA
Campe, Joachim Heinrich (1746-1818)	1814	Nytt geografiskt bibliotek för ungdom, eller Samling af intressanta resbeskrifningar, till den uppväxande ungdomens nytta och nöje, af J.H. Campe. Öfversättning af J.P. Wåhlin. Örebro, tryckt hos N.M. Lindh. =1-8. 1810-1814.=	NA
Campe, Joachim Heinrich (1746-1818)	1814	Nytt geografiskt bibliotek för ungdom, eller Samling af intressanta resbeskrifningar, till den uppväxande ungdomens nytta och nöje, af J.H. Campe. Öfversättning af J.P. Wåhlin. Örebro, tryckt hos N.M. Lindh. =1-8. 1810-1814.=	NA
Campe, Joachim Heinrich (1746-1818)	1802	Theophron eller Den erfarne rådgifwaren för den oförfarna ungdomen af J.H. Campe. Öfwersatt af Math. Hasselroth. ... Andra upplagan. Lund, tryckt hos professorn, dokt. [2:] doct. Johan Lundblad, och på desz förlag. =1-2. 1802.=	NA
Campe, Joachim Heinrich (1746-1818)	1802	Theophron eller Den erfarne rådgifwaren för den oförfarna ungdomen af J.H. Campe. Öfwersatt af Math. Hasselroth. ... Andra upplagan. Lund, tryckt hos professorn, dokt. [2:] doct. Johan Lundblad, och på desz förlag. =1-2. 1802.=	NA
Carpelan, Wilhelm Maximilian (1787-1830)	1821	Pittoresk resa til norska fjellen, af W.M. Carpelan	NA
Carpelan, Wilhelm Maximilian (1787-1830)	1822	Pittoresk resa til norska fjellen, af W.M. Carpelan	NA
Carpelan, Wilhelm Maximilian (1787-1830)	1823	Pittoresk resa til norska fjellen, af W.M. Carpelan	NA
Carpelan, Wilhelm Maximilian (1787-1830)	1821	Voyage pittoresque aux alpes norvégiennes par G.M. Carpelan	NA
Carpelan, Wilhelm Maximilian (1787-1830)	1822	Voyage pittoresque aux alpes norvégiennes, par G.M. Carpelan	NA
Carpelan, Wilhelm Maximilian (1787-1830)	1823	Voyage pittoresque aux alpes norvégiennes par W.M. Carpelan	NA
Carpelan, Wilhelm Maximilian (1787-1830)	1821	Voyage pittoresque aux alpes norwégiennes. Par G.M. Carpelan	NA
Carpelan, Wilhelm Maximilian (1787-1830)	1822	Voyage pittoresque aux alpes norwégiennes. Par G.M. Carpelan	NA
Carpelan, Wilhelm Maximilian (1787-1830)	1823	Voyage pittoresque aux alpes norwégiennes. Par G.W. Carpelan	NA
Castera, Jean Henri (1749-1838)	1809	Ryska kejsarinnan Catharina II:s historia. Af J. Castera. Öfversättning. Stockholm, tryckt hos Henrik And. Nordström. =1-2. 1809-1810.=	NA
Castera, Jean Henri (1749-1838)	1810	Ryska kejsarinnan Catharina II:s historia. Af J. Castera. Öfversättning. Stockholm, tryckt hos Henrik And. Nordström. =1-2. 1809-1810.=	NA
Catteau-calleville, Jean Pierre Guillaume (1759-1819)	1821	Drottning Christinas historia, af J.P. Catteau-Calleville ... Öfversättning. Nyköping, tryckt hos P.E. Winge. =1-2. 1821- 1822.=	NA
Catteau-calleville, Jean Pierre Guillaume (1759-1819)	1822	Drottning Christinas historia, af J.P. Catteau-Calleville ... Öfversättning. Nyköping, tryckt hos P.E. Winge. =1-2. 1821- 1822.=	NA
Cederborgh, Fredric (1784-1835)	1810	Ottar Trallings lefnads-målning. Ur enke-prostinnan Skarps gömmor benäget meddelad. =Anon. Stockholm. 1-4. 1810-1818.=	NA
Cederborgh, Fredric (1784-1835)	1810	Ottar Trallings lefnads-målning. Ur enke-prostinnan Skarps gömmor benäget meddelad. =Anon. Stockholm. 1-4. 1810-1818.=	NA
Cederborgh, Fredric (1784-1835)	1814	Ottar Trallings lefnads-målning. Ur enke-prostinnan Skarps gömmor benäget meddelad. =Anon. Stockholm. 1-4. 1810-1818.=	NA
Cederborgh, Fredric (1784-1835)	1814	Ottar Trallings lefnads-målning. Ur enke-prostinnan Skarps gömmor benäget meddelad. =Anon.= Tredje upplagan. Stockholm, tryckt hos Fr. Cederborgh. =1-2. 1814.=	NA
Cederborgh, Fredric (1784-1835)	1814	Ottar Trallings lefnads-målning. Ur enke-prostinnan Skarps gömmor benäget meddelad. =Anon.= Tredje upplagan. Stockholm, tryckt hos Fr. Cederborgh. =1-2. 1814.=	NA
Cederborgh, Fredric (1784-1835)	1809	Uno von Trasenberg. Berättelse af friherre Dolk. =Strängnäs. 1-3. 1809-1810.=	NA
Cederborgh, Fredric (1784-1835)	1811	Uno von Trasenberg. Berättelse af friherre Dolk. Andra uplagan. =Strängnäs. 1-2. 1809-1811.=	NA
Cederborgh, Fredric (1784-1835)	1812	Uno von Trasenberg. Berättelse af friherre Dolk. Tredje uplagan. =1. 1812.=	NA
Cederborgh, Fredric (1784-1835)	1814	Uno von Trasenberg. Berättelse af friherre Dolk. Fjerde uplagan. =Strängnäs. 1-3. 1814.=	NA
Cederborgh, Fredric (1784-1835)	1814	Uno von Trasenberg. Berättelse af friherre Dolk. Fjerde uplagan. =Strängnäs. 1-3. 1814.=	NA
Cederborgh, Fredric (1784-1835)	1814	Uno von Trasenberg. Berättelse af friherre Dolk. Fjerde uplagan. =Strängnäs. 1-3. 1814.=	NA
NA	1797	Handlingar, til uplysning om första ransakningen uti consistorio academico, rörande det den 9de martii år 1793 uti staden Lund föröfwade owäsende. Lund. Trykt hos professor Johan Lundblad. =1-2. 1797.=	NA
NA	1797	Handlingar, til uplysning om första ransakningen uti consistorio academico, rörande det den 9de martii år 1793 uti staden Lund föröfwade owäsende. Lund. Trykt hos professor Johan Lundblad. =1-2. 1797.=	NA
NA	1821	Skrifter ingifne till kongl. maj:ts och rikets höglofl. Götha hof-rätt, dels af syszlomännen uti handelshusets John Halls och comp. concours och dels af John Hall och comp. åtskillige borgenärer, beträffande den under kongl. hof- rättens	NA
NA	1821	Skrifter ingifne till kongl. maj:ts och rikets höglofl. Götha hof-rätt, dels af syszlomännen uti handelshusets John Halls och comp. concours och dels af John Hall och comp. åtskillige borgenärer, beträffande den under kongl. hof- rättens	NA
Hall, John (1771-1830)	1816	Rättegångs-skrifter till kongl. majestät i underdånighet ingifne af John Hall. =Stockholm. 1-2. 1816.=	NA
Hall, John (1771-1830)	1808	Rättegångs-skrifter till kongl. majestät i underdånighet ingifne af John Hall. =Stockholm. 1-2. 1816.=	NA
NA	1810	Handlingar hörande till de af herr landshöfdingen i Stora Kopparbergs län ... Johan af Nordin emot inwånarne i länet förde rättegångar. Stockholm, tryckt [3:] tryckte hos Olof Grahn. =1-3. 1810-11.=	NA
NA	1810	Handlingar hörande till de af herr landshöfdingen i Stora Kopparbergs län ... Johan af Nordin emot inwånarne i länet förde rättegångar. Stockholm, tryckt [3:] tryckte hos Olof Grahn. =1-3. 1810-11.=	NA
NA	1811	Handlingar hörande till de af herr landshöfdingen i Stora Kopparbergs län ... Johan af Nordin emot inwånarne i länet förde rättegångar. Stockholm, tryckt [3:] tryckte hos Olof Grahn. =1-3. 1810-11.=	NA
NA	1816	Fortsättning af handlingarne, rörande den till Carlskrona stad donerade jords odling och fördelning på tomterne. =Karlskrona. 4-7. 1816-18.=	NA
NA	1817	Fortsättning af handlingarne, rörande den till Carlskrona stad donerade jords odling och fördelning på tomterne. =Karlskrona. 4-7. 1816-18.=	NA
NA	1817	Fortsättning af handlingarne, rörande den till Carlskrona stad donerade jords odling och fördelning på tomterne. =Karlskrona. 4-7. 1816-18.=	NA
NA	1818	Fortsättning af handlingarne, rörande den till Carlskrona stad donerade jords odling och fördelning på tomterne. =Karlskrona. 4-7. 1816-18.=	NA
NA	1812	Det fruktlösa försöket, eller lands-kansliets i Göteborgs- och Bohus län olagliga förfarande emot rusthållaren och riksdagsmannen O.R. Schåre, då hans egendom, honom ohördan, utmättes och försåldes; hwilket företag, genom höglofl. kongl	NA
NA	1813	Handlingar uti fiscaliska tilltal emot borgmästaren i Söderköping S.M.T. Cederborg. Norrköping, Ad. Fr. Raams enka. =1-2. 1813.=	NA
NA	1813	Handlingar uti fiscaliska tilltal emot borgmästaren i Söderköping S.M.T. Cederborg. Norrköping, Ad. Fr. Raams enka. =1-2. 1813.=	NA
NA	1815	=Fortsättning af rättegångshandlingarne i målet rörande Sala bergslag. Stockholm. 1-19. 1815-23.=	NA
NA	1815	=Fortsättning af rättegångshandlingarne i målet rörande Sala bergslag. Stockholm. 1-19. 1815-23.=	NA
NA	1816	=Fortsättning af rättegångshandlingarne i målet rörande Sala bergslag. Stockholm. 1-19. 1815-23.=	NA
NA	1817	=Fortsättning af rättegångshandlingarne i målet rörande Sala bergslag. Stockholm. 1-19. 1815-23.=	NA
NA	1817	=Fortsättning af rättegångshandlingarne i målet rörande Sala bergslag. Stockholm. 1-19. 1815-23.=	NA
NA	1818	=Fortsättning af rättegångshandlingarne i målet rörande Sala bergslag. Stockholm. 1-19. 1815-23.=	NA
NA	1818	=Fortsättning af rättegångshandlingarne i målet rörande Sala bergslag. Stockholm. 1-19. 1815-23.=	NA
NA	1819	=Fortsättning af rättegångshandlingarne i målet rörande Sala bergslag. Stockholm. 1-19. 1815-23.=	NA
NA	1819	=Fortsättning af rättegångshandlingarne i målet rörande Sala bergslag. Stockholm. 1-19. 1815-23.=	NA
NA	1820	=Fortsättning af rättegångshandlingarne i målet rörande Sala bergslag. Stockholm. 1-19. 1815-23.=	NA
NA	1820	=Fortsättning af rättegångshandlingarne i målet rörande Sala bergslag. Stockholm. 1-19. 1815-23.=	NA
NA	1820	=Fortsättning af rättegångshandlingarne i målet rörande Sala bergslag. Stockholm. 1-19. 1815-23.=	NA
NA	1821	=Fortsättning af rättegångshandlingarne i målet rörande Sala bergslag. Stockholm. 1-19. 1815-23.=	NA
NA	1821	=Fortsättning af rättegångshandlingarne i målet rörande Sala bergslag. Stockholm. 1-19. 1815-23.=	NA
NA	1822	=Fortsättning af rättegångshandlingarne i målet rörande Sala bergslag. Stockholm. 1-19. 1815-23.=	NA
NA	1822	=Fortsättning af rättegångshandlingarne i målet rörande Sala bergslag. Stockholm. 1-19. 1815-23.=	NA
NA	1822	=Fortsättning af rättegångshandlingarne i målet rörande Sala bergslag. Stockholm. 1-19. 1815-23.=	NA
NA	1823	=Fortsättning af rättegångshandlingarne i målet rörande Sala bergslag. Stockholm. 1-19. 1815-23.=	NA
NA	1815	=Fortsättning af rättegångshandlingarne i målet rörande Sala bergslag. Stockholm. 1-19. 1815-23.=	NA
NA	1816	Plundrings-försök, eller Rättegångs-handlingar rörande ett enskifte å Björklinge prestgård. Enskiftet begärdt af prosten J. Wijkman; laglöst bestridt af landshöfdingen m.m. grefve Liljencrantz. Upsala Zeipel och Palmblad. =1-2. 1816.=	NA
NA	1817	=Yxan till roten=. Stockholm, tryckt i Cederborgska boktryckeriet. =1-3. 1817-18.=	NA
NA	1813	=Yxan till roten=. Stockholm, tryckt i Cederborgska boktryckeriet. =1-3. 1817-18.=	NA
NA	1818	=Yxan till roten=. Stockholm, tryckt i Cederborgska boktryckeriet. =1-3. 1817-18.=	NA
NA	1818	Oskäliga misztankars farliga fölgder, eller Rättegången emellan stads-fiskalen och rådmannen Jonas Borgstedt såsom actor, handlanden J.H. Askenstedt i Åmål, och arbetskarlen Niclas Hällström från Kihla sochn i Wärmeland såsom parter	NA
